coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
885205,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000031778-2_1683320845_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000031778-2_1683320845_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000031778-2_1683320845_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000031778-2_1683320845.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:615bc043-9d0b-46ac-a923-efd95f94d48a,"2023-05-05 14:07:26",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=885205,StillImage,Photograph,en
885205,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000031778-3_1683320861_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000031778-3_1683320861_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000031778-3_1683320861_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000031778-3_1683320861.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:9b436853-252b-4241-86c4-99f93bc89537,"2023-05-05 14:07:41",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=885205,StillImage,Photograph,en
394233,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-1_1683320896_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-1_1683320896_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-1_1683320896_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-1_1683320896.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:1a87bad0-8224-4d4f-90ed-39fb6cc209ab,"2023-05-05 14:08:16",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=394233,StillImage,Photograph,en
394233,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-2_1683320916_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-2_1683320916_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-2_1683320916_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-2_1683320916.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a9265432-1c0c-47ad-ba69-0d0fae3372e5,"2023-05-05 14:08:36",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=394233,StillImage,Photograph,en
394233,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-3_1683320930_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-3_1683320930_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-3_1683320930_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-3_1683320930.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:b61b11c6-4a68-42e6-bb8a-968f55a73e9b,"2023-05-05 14:08:50",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=394233,StillImage,Photograph,en
956046,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-1_1683320975_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-1_1683320975_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-1_1683320975_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-1_1683320975.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e2af0d0f-67a9-46c4-9c79-9143f4da517c,"2023-05-05 14:09:35",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956046,StillImage,Photograph,en
956046,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-2_1683321065_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-2_1683321065_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-2_1683321065_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-2_1683321065.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:931eebc4-5d29-473d-8ea3-be046d6c345e,"2023-05-05 14:11:05",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956046,StillImage,Photograph,en
956046,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-3_1683321080_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-3_1683321080_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-3_1683321080_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-3_1683321080.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a8bba2f6-dd1c-464f-9664-ba17f57d6eed,"2023-05-05 14:11:20",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956046,StillImage,Photograph,en
956021,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068560-1_1683321123_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068560-1_1683321123_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068560-1_1683321123_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068560-1_1683321123.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0d9ff25e-5a01-4e31-a75d-c8d0a54714aa,"2023-05-05 14:12:03",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956021,StillImage,Photograph,en
956021,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068560-2_1683321145_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068560-2_1683321145_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068560-2_1683321145_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068560-2_1683321145.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4fd77ab8-837a-49e8-8ab0-34586f96e169,"2023-05-05 14:12:25",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956021,StillImage,Photograph,en
956021,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068560-3_1683321158_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068560-3_1683321158_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068560-3_1683321158_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068560-3_1683321158.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:07da3056-e254-4c62-b4e6-9df26efa7d42,"2023-05-05 14:12:39",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956021,StillImage,Photograph,en
956025,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068562-1_1683321225_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068562-1_1683321225_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068562-1_1683321225_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068562-1_1683321225.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:18de8925-e400-458c-9442-8bbf1c3d1b91,"2023-05-05 14:13:46",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956025,StillImage,Photograph,en
956025,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068562-2_1683321243_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068562-2_1683321243_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068562-2_1683321243_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068562-2_1683321243.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:7881ef92-d51d-4d17-9de7-1d53c4ccc665,"2023-05-05 14:14:04",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956025,StillImage,Photograph,en
956025,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068562-3_1683321258_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068562-3_1683321258_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068562-3_1683321258_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068562-3_1683321258.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:6cc93e8b-d094-468b-81e1-901dd993f5b6,"2023-05-05 14:14:18",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956025,StillImage,Photograph,en
872482,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/B00000070867-1_1683321307_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/B00000070867-1_1683321307_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/B00000070867-1_1683321307_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/B00000070867-1_1683321307.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:259de0f4-c3ce-4d75-b36d-5d815aad61dd,"2023-05-05 14:15:08",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=872482,StillImage,Photograph,en
872482,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/B00000070867-2_1683321327_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/B00000070867-2_1683321327_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/B00000070867-2_1683321327_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/B00000070867-2_1683321327.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:52b5f5b4-df89-4bde-8967-822c315cd9eb,"2023-05-05 14:15:28",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=872482,StillImage,Photograph,en
872482,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/B00000070867-3_1683321345_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/B00000070867-3_1683321345_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/B00000070867-3_1683321345_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/NEON0/B00000070867-3_1683321345.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:f3c8d020-40f3-4060-b4c2-28b6a0deb24b,"2023-05-05 14:15:46",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=872482,StillImage,Photograph,en
947458,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084868-1_1683321456_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084868-1_1683321456_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084868-1_1683321456_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084868-1_1683321456.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4e2d6c0b-dea8-4ccd-9ad1-e43f6309e4c2,"2023-05-05 14:17:37",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=947458,StillImage,Photograph,en
947458,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084868-2_1683321473_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084868-2_1683321473_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084868-2_1683321473_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084868-2_1683321473.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:22ad13ec-4843-44cf-b025-e42f57ce1b83,"2023-05-05 14:17:54",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=947458,StillImage,Photograph,en
947458,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084868-3_1683321492_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084868-3_1683321492_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084868-3_1683321492_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084868-3_1683321492.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:14bdc1f4-30a7-4cca-8fc5-e2dc754d04c5,"2023-05-05 14:18:12",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=947458,StillImage,Photograph,en
947459,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084871-1_1683321535_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084871-1_1683321535_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084871-1_1683321535_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084871-1_1683321535.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:641c475c-e426-408a-85e4-d7bb284531bd,"2023-05-05 14:18:55",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=947459,StillImage,Photograph,en
947459,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084871-2_1683321557_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084871-2_1683321557_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084871-2_1683321557_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084871-2_1683321557.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:b0c05f52-39a1-4098-86c9-25f9f9eb2170,"2023-05-05 14:19:17",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=947459,StillImage,Photograph,en
947459,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084871-3_1683321574_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084871-3_1683321574_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084871-3_1683321574_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000084871-3_1683321574.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:58eec5cb-d853-4817-8385-c7b87e0ac8c2,"2023-05-05 14:19:35",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=947459,StillImage,Photograph,en
827978,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044976-1_1683321893_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044976-1_1683321893_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044976-1_1683321893_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044976-1_1683321893.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:db25ed52-7dd6-4d48-86b5-2dd0c8c6b40b,"2023-05-05 14:24:54",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=827978,StillImage,Photograph,en
827978,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044976-2_1683321908_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044976-2_1683321908_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044976-2_1683321908_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044976-2_1683321908.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c5c73a08-0c71-4aa3-bc47-31e4ff883e52,"2023-05-05 14:25:08",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=827978,StillImage,Photograph,en
827978,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044976-3_1683321921_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044976-3_1683321921_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044976-3_1683321921_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000044976-3_1683321921.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:3cf599b9-fd02-41a3-b75c-2beb04430ca5,"2023-05-05 14:25:21",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=827978,StillImage,Photograph,en
956929,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000064933-1_1683321960_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000064933-1_1683321960_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000064933-1_1683321960_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000064933-1_1683321960.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:2c14e518-e8b0-4970-8b7f-4e6039bd4ba8,"2023-05-05 14:26:01",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956929,StillImage,Photograph,en
956929,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000064933-2_1683321976_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000064933-2_1683321976_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000064933-2_1683321976_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000064933-2_1683321976.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:158adb75-bd0a-4d21-9875-f002437e080b,"2023-05-05 14:26:17",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956929,StillImage,Photograph,en
956929,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000064933-3_1683321991_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000064933-3_1683321991_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000064933-3_1683321991_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000064933-3_1683321991.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:322b21ee-29c9-440f-b306-9f413abb1641,"2023-05-05 14:26:31",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956929,StillImage,Photograph,en
956931,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000101847-1_1683322032_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000101847-1_1683322032_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000101847-1_1683322032_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000101847-1_1683322032.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:3e2cb0f7-6e76-469f-9f7e-b46ada6a639c,"2023-05-05 14:27:12",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956931,StillImage,Photograph,en
956931,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000101847-2_1683322048_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000101847-2_1683322048_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000101847-2_1683322048_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000101847-2_1683322048.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ae82a4c3-23be-4924-a566-86b9bd47475c,"2023-05-05 14:27:28",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956931,StillImage,Photograph,en
956931,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000101847-4_1683322064_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000101847-4_1683322064_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000101847-4_1683322064_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/D00000101847-4_1683322064.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e45f21a8-8db9-468e-aa11-d6294ee2bb32,"2023-05-05 14:27:45",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956931,StillImage,Photograph,en
